ID,NAMA MK,JENIS,SKS,NILAI
Alumni167,PEMODELAN DAN SIMULASI,W,2,B
Alumni167,PEMROGRAMAN BERBASIS OBJEK,W,2,B
Alumni167,PEMROGRAMAN JARINGAN,W,2,A
Alumni167,PEMROGRAMAN MULTIMEDIA,P,2,A
Alumni167,PEMROGRAMAN WEB,W,2,A
Alumni167,PENDIDIKAN AGAMA,W,2,A
Alumni167,PENDIDIKAN KEWARGANEGARAAN,W,2,A
Alumni167,PENDIDIKAN PANCASILA,U,2,B
Alumni167,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,W,1,B
Alumni167,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,W,3,A
Alumni167,PENGANTAR WEB SCIENCE,W,1,B
Alumni167,PENGELOLAAN PROYEK PERANGKAT LUNAK,W,3,A
Alumni167,PENGOLAHAN CITRA,W,2,B
Alumni167,PENULISAN ILMIAH / KERJA PRAKTEK,W,2,A
Alumni167,PERANCANGAN DAN ANALISA ALGORITMA,U,3,A
Alumni167,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1,W,1,A
Alumni167,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2,W,1,A
Alumni167,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3,W,1,B
Alumni167,PRAKTIKUM FISIKA DASAR,W,1,B
Alumni167,PRAKTIKUM ROBOTIKA CERDAS,W,1,A
Alumni167,REKAYASA KOMPUTASIONAL,W,2,B
Alumni167,REKAYASA PERANGKAT LUNAK 1,W,2,A
Alumni167,REKAYASA PERANGKAT LUNAK 2,U,2,A
Alumni167,RISET OPERASIONAL,P,2,B
Alumni167,ROBOTIKA CERDAS,W,2,A
Alumni167,SISTEM BASIS DATA 1,W,3,A
Alumni167,SISTEM BASIS DATA 2,U,3,A
Alumni167,SISTEM BERKAS,U,2,B
Alumni167,SISTEM INFORMASI,U,2,B
Alumni167,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,W,2,B
Alumni167,SISTEM INFORMASI MANAJEMEN,W,2,A
Alumni167,SISTEM KEAMANAN KOMPUTER,W,2,A
Alumni167,SISTEM MULTIMEDIA,W,2,A
Alumni167,SISTEM OPERASI,U,3,B
Alumni167,SISTEM TERDISTRIBUSI,P,2,A
Alumni167,SKRIPSI / EVALUASI KOMPREHENSIF,W,6,A
Alumni167,STATISTIKA 1,W,2,A
Alumni167,STATISTIKA 2,W,2,A
Alumni167,STRUKTUR DATA  ,W,2,A
Alumni167,TEKNIK KOMPILASI,W,3,A
Alumni167,TEKNOLOGI GAME,W,1,A
Alumni167,TEORI BAHASA DAN OTOMATA,U,3,B
Alumni168,ALGORITMA DAN PEMROGRAMAN 1,W,2,A
Alumni168,ALGORITMA DAN PEMROGRAMAN 2,U,2,B
Alumni168,ALGORITMA DAN PEMROGRAMAN 3,U,2,A
Alumni168,ALGORITMA DAN PENGOLAHAN PARALEL,W,3,A
Alumni168,ALGORITMA DEEP LEARNING,W,2,A
Alumni168,ARSITEKTUR KOMPUTER,U,2,A
Alumni168,BAHASA INDONESIA,W,2,A
Alumni168,BAHASA INGGRIS 1,W,1,B
Alumni168,BAHASA INGGRIS 2,W,1,A
Alumni168,BAHASA INGGRIS BISNIS 1,W,1,A
Alumni168,BAHASA INGGRIS BISNIS 2,W,1,B
Alumni168,BISNIS INFORMATIKA,W,1,A
Alumni168,DISAIN PEMODELAN GRAFIK,W,1,A
Alumni168,FISIKA DAN KIMIA DASAR 1,W,2,A
Alumni168,FISIKA DAN KIMIA DASAR 2,W,2,A
Alumni168,FORENSIK TEKNOLOGI INFORMASI,W,2,A
Alumni168,GRAFIK KOMPUTER 1,W,2,B
Alumni168,GRAFIK KOMPUTER 2,W,2,A
Alumni168,ILMU BUDAYA DASAR,W,1,A
Alumni168,ILMU SOSIAL DASAR,W,1,A
Alumni168,INFORMATIKA KESEHATAN,P,2,A
Alumni168,INTERAKSI MANUSIA DAN KOMPUTER,U,3,B
Alumni168,JARINGAN KOMPUTER,U,3,A
Alumni168,JARINGAN KOMPUTER LANJUT,P,2,A
Alumni168,KECERDASAN BUATAN,W,2,A
Alumni168,KOMPUTASI MODERN,W,1,A
Alumni168,KONSEP DATA MINING,P,2,A
Alumni168,KONSEP TEKNOLOGI INFORMASI,W,3,A
Alumni168,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,W,2,A
Alumni168,MATEMATIKA DASAR 1,W,2,B
Alumni168,MATEMATIKA DASAR 2,U,2,C
Alumni168,MATEMATIKA INFORMATIKA 1,W,2,A
Alumni168,MATEMATIKA INFORMATIKA 2,W,2,B
Alumni168,MATEMATIKA INFORMATIKA 3,W,2,A
Alumni168,MATEMATIKA INFORMATIKA 4,U,2,B
Alumni168,MATEMATIKA LANJUT 1,W,2,A
Alumni168,MATEMATIKA LANJUT 2,W,2,A
Alumni168,ORGANISASI SISTEM KOMPUTER,U,2,B
Alumni168,PEMODELAN DAN SIMULASI,W,2,A
Alumni168,PEMROGRAMAN BERBASIS OBJEK,W,2,A
Alumni168,PEMROGRAMAN JARINGAN,W,2,D
Alumni168,PEMROGRAMAN MULTIMEDIA,P,2,A
Alumni168,PEMROGRAMAN WEB,W,2,A
Alumni168,PENDIDIKAN AGAMA,W,2,A
Alumni168,PENDIDIKAN KEWARGANEGARAAN,W,2,A
Alumni168,PENDIDIKAN PANCASILA,U,2,B
Alumni168,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,W,1,A
Alumni168,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,W,3,A
Alumni168,PENGANTAR WEB SCIENCE,W,1,A
Alumni168,PENGELOLAAN PROYEK PERANGKAT LUNAK,W,3,A
Alumni168,PENGOLAHAN CITRA,W,2,B
Alumni168,PENULISAN ILMIAH / KERJA PRAKTEK,W,2,A
Alumni168,PERANCANGAN DAN ANALISA ALGORITMA,W,3,B
Alumni168,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1,W,1,A
Alumni168,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2,W,1,B
Alumni168,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3,W,1,A
Alumni168,PRAKTIKUM FISIKA DASAR,W,1,A
Alumni168,PRAKTIKUM ROBOTIKA CERDAS,W,1,A
Alumni168,REKAYASA KOMPUTASIONAL,W,2,B
Alumni168,REKAYASA PERANGKAT LUNAK 1,W,2,A
Alumni168,REKAYASA PERANGKAT LUNAK 2,U,2,B
Alumni168,RISET OPERASIONAL,P,2,B
Alumni168,ROBOTIKA CERDAS,W,2,A
Alumni168,SISTEM BASIS DATA 1,W,3,A
Alumni168,SISTEM BASIS DATA 2,U,3,B
Alumni168,SISTEM BERKAS,U,2,A
Alumni168,SISTEM INFORMASI,U,2,A
Alumni168,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,W,2,A
Alumni168,SISTEM INFORMASI MANAJEMEN,W,2,A
Alumni168,SISTEM KEAMANAN KOMPUTER,W,2,A
Alumni168,SISTEM MULTIMEDIA,W,2,A
Alumni168,SISTEM OPERASI,U,3,B
Alumni168,SISTEM TERDISTRIBUSI,P,2,A
Alumni168,SKRIPSI / EVALUASI KOMPREHENSIF,W,6,A
Alumni168,STATISTIKA 1,W,2,A
Alumni168,STATISTIKA 2,W,2,A
Alumni168,STRUKTUR DATA,W,2,A
Alumni168,TEKNIK KOMPILASI,W,3,A
Alumni168,TEKNOLOGI GAME,W,1,A
Alumni168,TEORI BAHASA DAN OTOMATA,U,3,A
Alumni169,ALGORITMA DAN PEMROGRAMAN 1,W,2,A
Alumni169,ALGORITMA DAN PEMROGRAMAN 2,U,2,A
Alumni169,ALGORITMA DAN PEMROGRAMAN 3,U,2,A
Alumni169,ALGORITMA DAN PENGOLAHAN PARALEL,W,3,A
Alumni169,ALGORITMA DEEP LEARNING,W,2,A
Alumni169,ARSITEKTUR KOMPUTER,U,2,A
Alumni169,BAHASA INDONESIA,W,2,B
Alumni169,BAHASA INGGRIS 1,W,1,A
Alumni169,BAHASA INGGRIS 2,W,1,A
Alumni169,BAHASA INGGRIS BISNIS 1,W,1,A
Alumni169,BAHASA INGGRIS BISNIS 2,W,1,A
Alumni169,BISNIS INFORMATIKA,W,1,A
Alumni169,DISAIN PEMODELAN GRAFIK,W,1,A
Alumni169,FISIKA DAN KIMIA DASAR 1,W,2,B
Alumni169,FISIKA DAN KIMIA DASAR 2,W,2,A
Alumni169,FORENSIK TEKNOLOGI INFORMASI,W,2,A
Alumni169,GRAFIK KOMPUTER 1,W,2,B
Alumni169,GRAFIK KOMPUTER 2,W,2,A
Alumni169,ILMU BUDAYA DASAR,W,1,A
Alumni169,ILMU SOSIAL DASAR,W,1,A
Alumni169,INFORMATIKA KESEHATAN,P,2,A
Alumni169,INTERAKSI MANUSIA DAN KOMPUTER,U,3,B
Alumni169,JARINGAN KOMPUTER,U,3,B
Alumni169,JARINGAN KOMPUTER LANJUT,P,2,A
Alumni169,KECERDASAN BUATAN,W,2,A
Alumni169,KOMPUTASI MODERN,W,1,A
Alumni169,KONSEP TEKNOLOGI INFORMASI,W,3,A
Alumni169,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,W,2,A
Alumni169,MATEMATIKA DASAR 1,W,2,B
Alumni169,MATEMATIKA DASAR 2,U,2,C
Alumni169,MATEMATIKA INFORMATIKA 1,W,2,A
Alumni169,MATEMATIKA INFORMATIKA 2   ,W,2,A
Alumni169,MATEMATIKA INFORMATIKA 3,W,2,B
Alumni169,MATEMATIKA INFORMATIKA 4,U,2,B
Alumni169,MATEMATIKA LANJUT 1,W,2,B
Alumni169,MATEMATIKA LANJUT 2,W,2,B
Alumni169,ORGANISASI SISTEM KOMPUTER,U,2,B
Alumni169,PEMODELAN DAN SIMULASI,W,2,A
Alumni169,PEMROGRAMAN BERBASIS OBJEK,W,2,C
Alumni169,PEMROGRAMAN JARINGAN,W,2,A
Alumni169,PEMROGRAMAN WEB,W,2,A
Alumni169,PENDIDIKAN AGAMA,W,2,A
Alumni169,PENDIDIKAN KEWARGANEGARAAN,W,2,A
Alumni169,PENDIDIKAN PANCASILA,U,2,A
Alumni169,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,W,1,B
Alumni169,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,W,3,A
Alumni169,PENGANTAR WEB SCIENCE,W,1,B
Alumni169,PENGELOLAAN PROYEK PERANGKAT LUNAK,W,3,A
Alumni169,PENGOLAHAN CITRA,W,2,B
Alumni169,PENULISAN ILMIAH / KERJA PRAKTEK,W,2,A
Alumni169,PERANCANGAN DAN ANALISA ALGORITMA,U,3,A
Alumni169,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1,W,1,B
Alumni169,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2,W,1,B
Alumni169,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3,W,1,B
Alumni169,PRAKTIKUM FISIKA DASAR,W,1,B
Alumni169,PRAKTIKUM ROBOTIKA CERDAS,W,1,A
Alumni169,REKAYASA KOMPUTASIONAL,W,2,A
Alumni169,REKAYASA PERANGKAT LUNAK 1,W,2,A
Alumni169,REKAYASA PERANGKAT LUNAK 2,U,2,A
Alumni169,RISET OPERASIONAL,P,2,B
Alumni169,ROBOTIKA CERDAS,W,2,A
Alumni169,SISTEM BASIS DATA 1,W,3,A
Alumni169,SISTEM BASIS DATA 2,U,3,A
Alumni169,SISTEM BERKAS,U,2,B
Alumni169,SISTEM INFORMASI,U,2,A
Alumni169,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,W,2,A
Alumni169,SISTEM INFORMASI MANAJEMEN,W,2,B
Alumni169,SISTEM KEAMANAN KOMPUTER,W,2,A
Alumni169,SISTEM MULTIMEDIA,W,2,A
Alumni169,SISTEM OPERASI,U,3,B
Alumni169,SKRIPSI / EVALUASI KOMPREHENSIF,W,6,A
Alumni169,STATISTIKA 1,W,2,A
Alumni169,STATISTIKA 2,W,2,B
Alumni169,STRUKTUR DATA  ,W,2,B
Alumni169,TEKNIK KOMPILASI,W,3,A
Alumni169,TEKNOLOGI GAME,W,1,A
Alumni169,TEORI BAHASA DAN OTOMATA,U,3,A
Alumni170,ALGORITMA DAN PEMROGRAMAN 1,W,2,B
Alumni170,ALGORITMA DAN PEMROGRAMAN 2,U,2,B
Alumni170,ALGORITMA DAN PEMROGRAMAN 3,U,2,B
Alumni170,ALGORITMA DAN PENGOLAHAN PARALEL,W,3,A
Alumni170,ALGORITMA DEEP LEARNING,W,2,B
Alumni170,ARSITEKTUR KOMPUTER,U,2,B
Alumni170,BAHASA INDONESIA,W,2,B
Alumni170,BAHASA INGGRIS 1,W,1,C
Alumni170,BAHASA INGGRIS 2,W,1,A
Alumni170,BAHASA INGGRIS BISNIS 1,W,1,A
Alumni170,BAHASA INGGRIS BISNIS 2,W,1,A
Alumni170,BISNIS INFORMATIKA,W,1,A
Alumni170,DISAIN PEMODELAN GRAFIK,W,1,A
Alumni170,FISIKA DAN KIMIA DASAR 1,W,2,C
Alumni170,FISIKA DAN KIMIA DASAR 2,W,2,D
Alumni170,FORENSIK TEKNOLOGI INFORMASI,W,2,A
Alumni170,GRAFIK KOMPUTER 1,W,2,B
Alumni170,GRAFIK KOMPUTER 2,W,2,B
Alumni170,ILMU BUDAYA DASAR,W,1,A
Alumni170,ILMU SOSIAL DASAR,W,1,A
Alumni170,INFORMATIKA KESEHATAN,P,2,A
Alumni170,INTERAKSI MANUSIA DAN KOMPUTER,U,3,C
Alumni170,JARINGAN KOMPUTER,U,3,A
Alumni170,JARINGAN KOMPUTER LANJUT,P,2,B
Alumni170,KECERDASAN BUATAN,W,2,B
Alumni170,KOMPUTASI MODERN,W,1,B
Alumni170,KONSEP DATA MINING,P,2,B
Alumni170,KONSEP TEKNOLOGI INFORMASI,W,3,B
Alumni170,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,W,2,A
Alumni170,MATEMATIKA DASAR 1,W,2,B
Alumni170,MATEMATIKA DASAR 2,U,2,A
Alumni170,MATEMATIKA INFORMATIKA 1,W,2,C
Alumni170,MATEMATIKA INFORMATIKA 2,W,2,C
Alumni170,MATEMATIKA INFORMATIKA 3,W,2,C
Alumni170,MATEMATIKA INFORMATIKA 4,U,2,C
Alumni170,MATEMATIKA LANJUT 1,W,2,C
Alumni170,MATEMATIKA LANJUT 2,W,2,C
Alumni170,ORGANISASI SISTEM KOMPUTER,U,2,C
Alumni170,PEMODELAN DAN SIMULASI,W,2,C
Alumni170,PEMROGRAMAN BERBASIS OBJEK,W,2,B
Alumni170,PEMROGRAMAN JARINGAN,W,2,C
Alumni170,PEMROGRAMAN MULTIMEDIA,P,2,A
Alumni170,PEMROGRAMAN WEB,W,2,B
Alumni170,PENDIDIKAN AGAMA,W,2,B
Alumni170,PENDIDIKAN KEWARGANEGARAAN,W,2,A
Alumni170,PENDIDIKAN PANCASILA,U,2,B
Alumni170,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,W,1,A
Alumni170,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,W,3,A
Alumni170,PENGANTAR WEB SCIENCE,W,1,B
Alumni170,PENGELOLAAN PROYEK PERANGKAT LUNAK,W,3,A
Alumni170,PENGOLAHAN CITRA,W,2,D
Alumni170,PENULISAN ILMIAH / KERJA PRAKTEK,W,2,A
Alumni170,PERANCANGAN DAN ANALISA ALGORITMA,W,3,B
Alumni170,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1,W,1,B
Alumni170,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2,W,1,B
Alumni170,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3,W,1,B
Alumni170,PRAKTIKUM FISIKA DASAR,W,1,C
Alumni170,PRAKTIKUM ROBOTIKA CERDAS,W,1,A
Alumni170,REKAYASA KOMPUTASIONAL,W,2,B
Alumni170,REKAYASA PERANGKAT LUNAK 1,W,2,A
Alumni170,REKAYASA PERANGKAT LUNAK 2,U,2,B
Alumni170,RISET OPERASIONAL,P,2,C
Alumni170,ROBOTIKA CERDAS,W,2,B
Alumni170,SISTEM BASIS DATA 1,W,3,B
Alumni170,SISTEM BASIS DATA 2,U,3,B
Alumni170,SISTEM BERKAS,U,2,C
Alumni170,SISTEM INFORMASI,U,2,C
Alumni170,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,W,2,C
Alumni170,SISTEM INFORMASI MANAJEMEN,W,2,B
Alumni170,SISTEM KEAMANAN KOMPUTER,W,2,A
Alumni170,SISTEM MULTIMEDIA,W,2,C
Alumni170,SISTEM OPERASI,U,3,A
Alumni170,SISTEM TERDISTRIBUSI,P,2,A
Alumni170,SKRIPSI / EVALUASI KOMPREHENSIF,W,6,A
Alumni170,STATISTIKA 1,W,2,B
Alumni170,STATISTIKA 2,W,2,A
Alumni170,STRUKTUR DATA,W,2,B
Alumni170,TEKNIK KOMPILASI,W,3,B
Alumni170,TEKNOLOGI GAME,W,1,A
Alumni170,TEORI BAHASA DAN OTOMATA,U,3,A
Alumni171,ALGORITMA DAN PEMROGRAMAN 1,W,2,A
Alumni171,ALGORITMA DAN PEMROGRAMAN 2,U,2,B
Alumni171,ALGORITMA DAN PEMROGRAMAN 3,U,2,A
Alumni171,ALGORITMA DAN PENGOLAHAN PARALEL,W,3,A
Alumni171,ALGORITMA DEEP LEARNING,W,2,A
Alumni171,ARSITEKTUR KOMPUTER,U,2,B
Alumni171,BAHASA INDONESIA,W,2,A
Alumni171,BAHASA INGGRIS 1,W,1,B
Alumni171,BAHASA INGGRIS 2,W,1,A
Alumni171,BAHASA INGGRIS BISNIS 1,W,1,A
Alumni171,BAHASA INGGRIS BISNIS 2,W,1,A
Alumni171,BISNIS INFORMATIKA,W,1,A
Alumni171,DISAIN PEMODELAN GRAFIK,W,1,B
Alumni171,FISIKA DAN KIMIA DASAR 1,W,2,A
Alumni171,FISIKA DAN KIMIA DASAR 2,W,2,A
Alumni171,FORENSIK TEKNOLOGI INFORMASI,W,2,A
Alumni171,GRAFIK KOMPUTER 1,W,2,A
Alumni171,GRAFIK KOMPUTER 2,W,2,A
Alumni171,ILMU BUDAYA DASAR,W,1,A
Alumni171,ILMU SOSIAL DASAR,W,1,A
Alumni171,INFORMATIKA KESEHATAN,P,2,A
Alumni171,INTERAKSI MANUSIA DAN KOMPUTER,U,3,B
Alumni171,JARINGAN KOMPUTER,U,3,B
Alumni171,JARINGAN KOMPUTER LANJUT,P,2,A
Alumni171,KECERDASAN BUATAN,W,2,B
Alumni171,KOMPUTASI MODERN,W,1,A
Alumni171,KONSEP TEKNOLOGI INFORMASI,W,3,A
Alumni171,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,W,2,A
Alumni171,MATEMATIKA DASAR 1,W,2,A
Alumni171,MATEMATIKA DASAR 2,U,2,A
Alumni171,MATEMATIKA INFORMATIKA 1,W,2,B
Alumni171,MATEMATIKA INFORMATIKA 2   ,W,2,B
Alumni171,MATEMATIKA INFORMATIKA 3,W,2,B
Alumni171,MATEMATIKA INFORMATIKA 4,U,2,A
Alumni171,MATEMATIKA LANJUT 1,W,2,A
Alumni171,MATEMATIKA LANJUT 2,W,2,B
Alumni171,ORGANISASI SISTEM KOMPUTER,U,2,B
Alumni171,PEMODELAN DAN SIMULASI,W,2,B
Alumni171,PEMROGRAMAN BERBASIS OBJEK,W,2,B
Alumni171,PEMROGRAMAN JARINGAN,W,2,A
Alumni171,PEMROGRAMAN WEB,W,2,A
Alumni171,PENDIDIKAN AGAMA,W,2,A
Alumni171,PENDIDIKAN KEWARGANEGARAAN,W,2,A
Alumni171,PENDIDIKAN PANCASILA,U,2,A
Alumni171,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,W,1,B
Alumni171,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,W,3,A
Alumni171,PENGANTAR WEB SCIENCE,W,1,A
Alumni171,PENGELOLAAN PROYEK PERANGKAT LUNAK,W,3,A
Alumni171,PENGOLAHAN CITRA,W,2,B
Alumni171,PENULISAN ILMIAH / KERJA PRAKTEK,W,2,A
Alumni171,PERANCANGAN DAN ANALISA ALGORITMA,U,3,A
Alumni171,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1,W,1,B
Alumni171,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2,W,1,B
Alumni171,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3,W,1,B
Alumni171,PRAKTIKUM FISIKA DASAR,W,1,B
Alumni171,PRAKTIKUM ROBOTIKA CERDAS,W,1,A
Alumni171,REKAYASA KOMPUTASIONAL,W,2,B
Alumni171,REKAYASA PERANGKAT LUNAK 1,W,2,A
Alumni171,REKAYASA PERANGKAT LUNAK 2,U,2,A
Alumni171,RISET OPERASIONAL,P,2,B
Alumni171,ROBOTIKA CERDAS,W,2,A
Alumni171,SISTEM BASIS DATA 1,W,3,A
Alumni171,SISTEM BASIS DATA 2,U,3,B
Alumni171,SISTEM BERKAS,U,2,B
Alumni171,SISTEM INFORMASI,U,2,B
Alumni171,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,W,2,B
Alumni171,SISTEM INFORMASI MANAJEMEN,W,2,A
Alumni171,SISTEM KEAMANAN KOMPUTER,W,2,A
Alumni171,SISTEM MULTIMEDIA,W,2,B
Alumni171,SISTEM OPERASI,U,3,A
Alumni171,SKRIPSI / EVALUASI KOMPREHENSIF,W,6,A
Alumni171,STATISTIKA 1,W,2,A
Alumni171,STATISTIKA 2,W,2,B
Alumni171,STRUKTUR DATA  ,W,2,B
Alumni171,TEKNIK KOMPILASI,W,3,A
Alumni171,TEKNOLOGI GAME,W,1,B
Alumni171,TEORI BAHASA DAN OTOMATA,U,3,A
Alumni172,ALGORITMA DAN PEMROGRAMAN 1,W,2,A
Alumni172,ALGORITMA DAN PEMROGRAMAN 2,U,2,B
Alumni172,ALGORITMA DAN PEMROGRAMAN 3,U,2,B
Alumni172,ALGORITMA DAN PENGOLAHAN PARALEL,W,3,B
Alumni172,ALGORITMA DEEP LEARNING,W,2,A
Alumni172,ARSITEKTUR KOMPUTER,U,2,B
Alumni172,BAHASA INDONESIA,W,2,B
Alumni172,BAHASA INGGRIS 1,W,1,B
Alumni172,BAHASA INGGRIS 2,W,1,B
Alumni172,BAHASA INGGRIS BISNIS 1,W,1,A
Alumni172,BAHASA INGGRIS BISNIS 2,W,1,A
Alumni172,BISNIS INFORMATIKA,W,1,A
Alumni172,DISAIN PEMODELAN GRAFIK,W,1,A
Alumni172,FISIKA DAN KIMIA DASAR 1,W,2,A
Alumni172,FISIKA DAN KIMIA DASAR 2,W,2,B
Alumni172,FORENSIK TEKNOLOGI INFORMASI,W,2,A
Alumni172,GRAFIK KOMPUTER 1,W,2,B
Alumni172,GRAFIK KOMPUTER 2,W,2,B
Alumni172,ILMU BUDAYA DASAR,W,1,A
Alumni172,ILMU SOSIAL DASAR,W,1,A
Alumni172,INFORMATIKA KESEHATAN,P,2,B
Alumni172,INTERAKSI MANUSIA DAN KOMPUTER,U,3,B
Alumni172,JARINGAN KOMPUTER,U,3,A
Alumni172,JARINGAN KOMPUTER LANJUT,P,2,B
Alumni172,KECERDASAN BUATAN,W,2,A
Alumni172,KOMPUTASI MODERN,W,1,A
Alumni172,KONSEP TEKNOLOGI INFORMASI,W,3,B
Alumni172,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,W,2,B
Alumni172,MATEMATIKA DASAR 1,W,2,B
Alumni172,MATEMATIKA DASAR 2,U,2,B
Alumni172,MATEMATIKA INFORMATIKA 1,W,2,A
Alumni172,MATEMATIKA INFORMATIKA 2   ,W,2,B
Alumni172,MATEMATIKA INFORMATIKA 3,W,2,B
Alumni172,MATEMATIKA INFORMATIKA 4,U,2,C
Alumni172,MATEMATIKA LANJUT 1,W,2,A
Alumni172,MATEMATIKA LANJUT 2,W,2,C
Alumni172,ORGANISASI SISTEM KOMPUTER,U,2,B
Alumni172,PEMODELAN DAN SIMULASI,W,2,B
Alumni172,PEMROGRAMAN BERBASIS OBJEK,W,2,B
Alumni172,PEMROGRAMAN JARINGAN,W,2,A
Alumni172,PEMROGRAMAN WEB,W,2,A
Alumni172,PENDIDIKAN AGAMA,W,2,B
Alumni172,PENDIDIKAN KEWARGANEGARAAN,W,2,A
Alumni172,PENDIDIKAN PANCASILA,U,2,A
Alumni172,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,W,1,B
Alumni172,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,W,3,B
Alumni172,PENGANTAR WEB SCIENCE,W,1,C
Alumni172,PENGELOLAAN PROYEK PERANGKAT LUNAK,W,3,B
Alumni172,PENGOLAHAN CITRA,W,2,B
Alumni172,PENULISAN ILMIAH / KERJA PRAKTEK,W,2,A
Alumni172,PERANCANGAN DAN ANALISA ALGORITMA,U,3,A
Alumni172,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1,W,1,B
Alumni172,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2,W,1,B
Alumni172,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3,W,1,B
Alumni172,PRAKTIKUM FISIKA DASAR,W,1,B
Alumni172,PRAKTIKUM ROBOTIKA CERDAS,W,1,B
Alumni172,REKAYASA KOMPUTASIONAL,W,2,C
Alumni172,REKAYASA PERANGKAT LUNAK 1,W,2,A
Alumni172,REKAYASA PERANGKAT LUNAK 2,U,2,A
Alumni172,RISET OPERASIONAL,P,2,B
Alumni172,ROBOTIKA CERDAS,W,2,A
Alumni172,SISTEM BASIS DATA 1,W,3,B
Alumni172,SISTEM BASIS DATA 2,U,3,A
Alumni172,SISTEM BERKAS,U,2,B
Alumni172,SISTEM INFORMASI,U,2,A
Alumni172,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,W,2,B
Alumni172,SISTEM INFORMASI MANAJEMEN,W,2,C
Alumni172,SISTEM KEAMANAN KOMPUTER,W,2,A
Alumni172,SISTEM MULTIMEDIA,W,2,B
Alumni172,SISTEM OPERASI,U,3,A
Alumni172,SKRIPSI / EVALUASI KOMPREHENSIF,W,6,A
Alumni172,STATISTIKA 1,W,2,A
Alumni172,STATISTIKA 2,W,2,B
Alumni172,STRUKTUR DATA  ,W,2,A
Alumni172,TEKNIK KOMPILASI,W,3,A
Alumni172,TEKNOLOGI GAME,W,1,A
Alumni172,TEORI BAHASA DAN OTOMATA,U,3,B
Alumni173,ALGORITMA DAN PEMROGRAMAN 1,W,2,B
Alumni173,ALGORITMA DAN PEMROGRAMAN 2,U,2,A
Alumni173,ALGORITMA DAN PEMROGRAMAN 3,U,2,B
Alumni173,ALGORITMA DAN PENGOLAHAN PARALEL,W,3,A
Alumni173,ALGORITMA DEEP LEARNING,W,2,B
Alumni173,ARSITEKTUR KOMPUTER,U,2,A
Alumni173,BAHASA INDONESIA,W,2,B
Alumni173,BAHASA INGGRIS 1,W,1,B
Alumni173,BAHASA INGGRIS 2,W,1,A
Alumni173,BAHASA INGGRIS BISNIS 1,W,1,A
Alumni173,BAHASA INGGRIS BISNIS 2,W,1,A
Alumni173,BISNIS INFORMATIKA,W,1,A
Alumni173,DISAIN PEMODELAN GRAFIK,W,1,A
Alumni173,FISIKA DAN KIMIA DASAR 1,W,2,A
Alumni173,FISIKA DAN KIMIA DASAR 2,W,2,A
Alumni173,FORENSIK TEKNOLOGI INFORMASI,W,2,A
Alumni173,GRAFIK KOMPUTER 1,W,2,B
Alumni173,GRAFIK KOMPUTER 2,W,2,A
